picks_date,team_1,team_2,match_id,event_id,best_of,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,date,team_1-1,team_2-1,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id-1,match_id-1,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
04-10-2018,Virtus.pro,Sprout,2327393,4046,3,Inferno,Nuke,0.0,Cache,Overpass,0.0,Train,Dust2,04-10-2018,Virtus.pro,Sprout,Dust2,16,13,1,2,6,8,10,5,4046,2327393,27,58,2,1,1
04-10-2018,SJ,HAVU,2327348,4110,3,Dust2,Nuke,0.0,Inferno,Cache,0.0,Mirage,Train,04-10-2018,HAVU,SJ,Overpass,16,8,1,2,6,3,10,5,4110,2327348,44,61,2,1,1
04-10-2018,SJ,HAVU,2327348,4110,3,Dust2,Nuke,0.0,Inferno,Cache,0.0,Mirage,Train,04-10-2018,HAVU,SJ,Train,16,14,1,2,6,9,10,5,4110,2327348,44,61,2,1,1
04-10-2018,SJ,HAVU,2327348,4110,3,Dust2,Nuke,0.0,Inferno,Cache,0.0,Mirage,Train,04-10-2018,HAVU,SJ,Mirage,16,19,2,1,9,6,6,9,4110,2327348,44,61,2,1,1
04-10-2018,PACT,AGO,2327308,4096,3,Dust2,Cache,0.0,Nuke,Overpass,0.0,Train,Inferno,04-10-2018,PACT,AGO,Inferno,1,16,2,1,1,14,0,2,4096,2327308,50,23,0,2,2
04-10-2018,Infamous,Atlas,2327318,4052,3,Dust2,Cache,0.0,Nuke,Overpass,0.0,Inferno,Mirage,04-10-2018,Infamous,Atlas,Mirage,16,11,1,1,8,7,8,4,4052,2327318,82,240,2,0,1
04-10-2018,Virtus.pro,Sprout,2327393,4046,3,Inferno,Nuke,0.0,Cache,Overpass,0.0,Train,Dust2,04-10-2018,Virtus.pro,Sprout,Train,3,16,2,1,3,12,0,4,4046,2327393,27,58,2,1,1
04-10-2018,Virtus.pro,Sprout,2327393,4046,3,Inferno,Nuke,0.0,Cache,Overpass,0.0,Train,Dust2,04-10-2018,Virtus.pro,Sprout,Mirage,16,14,1,2,9,6,7,8,4046,2327393,27,58,2,1,1
04-10-2018,PACT,AGO,2327308,4096,3,Dust2,Cache,0.0,Nuke,Overpass,0.0,Train,Inferno,04-10-2018,PACT,AGO,Train,6,16,2,2,6,1,0,15,4096,2327308,50,23,0,2,2
04-10-2018,ALTERNATE aTTaX,Kinguin,2327403,3540,3,Cache,Dust2,0.0,Inferno,Mirage,0.0,Overpass,Train,04-10-2018,Kinguin,ALTERNATE aTTaX,Overpass,12,16,2,2,7,6,5,10,3540,2327403,17,42,2,1,1
04-10-2018,WASD,Ambush,2327298,4051,3,Inferno,Dust2,0.0,Cache,Mirage,0.0,Train,Nuke,04-10-2018,Ambush,WASD,Overpass,16,12,1,1,7,8,9,4,4051,2327298,84,115,2,1,1
04-10-2018,WASD,Ambush,2327298,4051,3,Inferno,Dust2,0.0,Cache,Mirage,0.0,Train,Nuke,04-10-2018,Ambush,WASD,Nuke,16,7,1,2,4,4,12,3,4051,2327298,84,115,2,1,1
04-10-2018,WASD,Ambush,2327298,4051,3,Inferno,Dust2,0.0,Cache,Mirage,0.0,Train,Nuke,04-10-2018,Ambush,WASD,Train,11,16,2,1,7,8,4,8,4051,2327298,84,115,2,1,1
04-10-2018,Wild,Bragantino,2327401,4105,3,Overpass,Cache,0.0,Nuke,Dust2,0.0,Inferno,Mirage,04-10-2018,Wild,Bragantino,Mirage,16,12,1,1,10,5,6,7,4105,2327401,95,278,2,0,1
04-10-2018,Wild,Bragantino,2327401,4105,3,Overpass,Cache,0.0,Nuke,Dust2,0.0,Inferno,Mirage,04-10-2018,Wild,Bragantino,Inferno,16,3,1,1,14,1,2,2,4105,2327401,95,278,2,0,1
04-10-2018,Sharks,AGO,2327425,4096,3,Overpass,Train,0.0,Nuke,Mirage,0.0,Cache,Dust2,04-10-2018,AGO,Sharks,Inferno,22,19,1,1,7,8,8,7,4096,2327425,23,51,2,1,1
04-10-2018,Sharks,AGO,2327425,4096,3,Overpass,Train,0.0,Nuke,Mirage,0.0,Cache,Dust2,04-10-2018,AGO,Sharks,Dust2,16,6,1,2,6,1,10,5,4096,2327425,23,51,2,1,1
04-10-2018,Majestic Lions,Bpro,2327392,3946,3,Nuke,Overpass,0.0,Inferno,Cache,0.0,Mirage,Dust2,04-10-2018,Majestic Lions,Bpro,Dust2,14,16,2,1,9,6,5,10,3946,2327392,67,55,0,2,2
04-10-2018,Sharks,AGO,2327425,4096,3,Overpass,Train,0.0,Nuke,Mirage,0.0,Cache,Dust2,04-10-2018,AGO,Sharks,Cache,7,16,2,2,2,6,5,10,4096,2327425,23,51,2,1,1
04-10-2018,ALTERNATE aTTaX,Kinguin,2327403,3540,3,Cache,Dust2,0.0,Inferno,Mirage,0.0,Overpass,Train,04-10-2018,Kinguin,ALTERNATE aTTaX,Train,16,9,1,2,6,4,10,5,3540,2327403,17,42,2,1,1
04-10-2018,Majestic Lions,Bpro,2327392,3946,3,Nuke,Overpass,0.0,Inferno,Cache,0.0,Mirage,Dust2,04-10-2018,Majestic Lions,Bpro,Mirage,9,16,2,1,5,10,4,6,3946,2327392,67,55,0,2,2
04-10-2018,3DMAX,Space Soldiers,2327394,4046,3,Cache,Train,0.0,Inferno,Overpass,0.0,Nuke,Dust2,04-10-2018,Space Soldiers,3DMAX,Dust2,16,11,1,2,9,3,7,8,4046,2327394,22,34,2,0,1
04-10-2018,3DMAX,Space Soldiers,2327394,4046,3,Cache,Train,0.0,Inferno,Overpass,0.0,Nuke,Dust2,04-10-2018,Space Soldiers,3DMAX,Nuke,16,9,1,2,7,3,9,6,4046,2327394,22,34,2,0,1
04-10-2018,PACT,Great Danes,2327424,4051,3,Dust2,Inferno,0.0,Nuke,Cache,0.0,Train,Mirage,04-10-2018,Great Danes,PACT,Mirage,16,19,2,2,7,8,8,7,4051,2327424,88,50,0,2,2
04-10-2018,PACT,Great Danes,2327424,4051,3,Dust2,Inferno,0.0,Nuke,Cache,0.0,Train,Mirage,04-10-2018,Great Danes,PACT,Train,9,16,2,1,8,7,1,9,4051,2327424,88,50,0,2,2
04-10-2018,ALTERNATE aTTaX,Kinguin,2327403,3540,3,Cache,Dust2,0.0,Inferno,Mirage,0.0,Overpass,Train,04-10-2018,Kinguin,ALTERNATE aTTaX,Nuke,16,14,1,2,5,10,11,4,3540,2327403,17,42,2,1,1
03-10-2018,Flash,5POWER,2327284,3950,3,Cache,Dust2,0.0,Overpass,Nuke,0.0,Mirage,Inferno,03-10-2018,5POWER,Flash,Train,10,16,2,2,5,6,5,10,3950,2327284,64,74,1,2,2
03-10-2018,Flash,5POWER,2327284,3950,3,Cache,Dust2,0.0,Overpass,Nuke,0.0,Mirage,Inferno,03-10-2018,5POWER,Flash,Inferno,16,2,1,2,2,1,14,1,3950,2327284,64,74,1,2,2
03-10-2018,Flash,5POWER,2327284,3950,3,Cache,Dust2,0.0,Overpass,Nuke,0.0,Mirage,Inferno,03-10-2018,5POWER,Flash,Mirage,6,16,2,1,5,10,1,6,3950,2327284,64,74,1,2,2
03-10-2018,ViCi,CyberZen,2327285,3950,3,Overpass,Dust2,0.0,Cache,Mirage,0.0,Train,Inferno,03-10-2018,ViCi,CyberZen,Inferno,14,16,2,2,7,8,7,8,3950,2327285,73,66,0,2,2
03-10-2018,ViCi,CyberZen,2327285,3950,3,Overpass,Dust2,0.0,Cache,Mirage,0.0,Train,Inferno,03-10-2018,ViCi,CyberZen,Train,8,16,2,1,6,9,2,7,3950,2327285,73,66,0,2,2
03-10-2018,AGO,Sprout,2327255,4046,3,Nuke,Mirage,0.0,Overpass,Cache,0.0,Dust2,Inferno,03-10-2018,AGO,Sprout,Dust2,22,18,1,2,8,7,7,8,4046,2327255,23,58,2,1,1
03-10-2018,AGO,Sprout,2327255,4046,3,Nuke,Mirage,0.0,Overpass,Cache,0.0,Dust2,Inferno,03-10-2018,AGO,Sprout,Train,16,13,1,2,12,2,4,11,4046,2327255,23,58,2,1,1
03-10-2018,AGO,Sprout,2327255,4046,3,Nuke,Mirage,0.0,Overpass,Cache,0.0,Dust2,Inferno,03-10-2018,AGO,Sprout,Inferno,12,16,2,2,5,8,7,8,4046,2327255,23,58,2,1,1
03-10-2018,Atlas,The Mad Lads,2327060,4052,3,Dust2,Overpass,0.0,Nuke,Train,0.0,Mirage,Cache,03-10-2018,Atlas,The Mad Lads,Mirage,16,13,1,2,10,4,6,9,4052,2327060,240,123,2,1,1
03-10-2018,Atlas,The Mad Lads,2327060,4052,3,Dust2,Overpass,0.0,Nuke,Train,0.0,Mirage,Cache,03-10-2018,Atlas,The Mad Lads,Cache,10,16,2,2,4,7,6,9,4052,2327060,240,123,2,1,1
03-10-2018,Bravado,TeamOne,2327234,4097,3,Overpass,Mirage,0.0,Nuke,Cache,0.0,Inferno,Train,03-10-2018,TeamOne,Bravado,Inferno,19,17,1,1,10,5,5,10,4097,2327234,52,49,2,0,1
03-10-2018,MIBR,Gorilla Gang,2327277,4074,3,Nuke,Dust2,0.0,Inferno,Overpass,0.0,Cache,Mirage,03-10-2018,Gorilla Gang,MIBR,Mirage,9,16,2,2,1,9,8,7,4074,2327277,65,5,0,2,2
03-10-2018,MIBR,Gorilla Gang,2327277,4074,3,Nuke,Dust2,0.0,Inferno,Overpass,0.0,Cache,Mirage,03-10-2018,Gorilla Gang,MIBR,Cache,6,16,2,1,3,12,3,4,4074,2327277,65,5,0,2,2
03-10-2018,Bravado,TeamOne,2327234,4097,3,Overpass,Mirage,0.0,Nuke,Cache,0.0,Inferno,Train,03-10-2018,TeamOne,Bravado,Train,16,10,1,2,7,4,9,6,4097,2327234,52,49,2,0,1
03-10-2018,Atlas,The Mad Lads,2327060,4052,3,Dust2,Overpass,0.0,Nuke,Train,0.0,Mirage,Cache,03-10-2018,Atlas,The Mad Lads,Inferno,16,13,1,2,6,8,10,5,4052,2327060,240,123,2,1,1
03-10-2018,Wild,Isurus,2327231,4035,3,Overpass,Nuke,0.0,Cache,Inferno,0.0,Train,Mirage,03-10-2018,Wild,Isurus,Mirage,16,11,1,2,5,7,11,4,4035,2327231,95,104,2,0,1
03-10-2018,Wild,Isurus,2327231,4035,3,Overpass,Nuke,0.0,Cache,Inferno,0.0,Train,Mirage,03-10-2018,Wild,Isurus,Train,16,8,1,1,11,4,5,4,4035,2327231,95,104,2,0,1
03-10-2018,Windigo,Movistar Riders,2327292,4046,3,Inferno,Mirage,0.0,Dust2,Overpass,0.0,Cache,Nuke,03-10-2018,Movistar Riders,Windigo,Nuke,14,16,2,1,8,7,6,9,4046,2327292,60,40,0,2,2
03-10-2018,Windigo,Movistar Riders,2327292,4046,3,Inferno,Mirage,0.0,Dust2,Overpass,0.0,Cache,Nuke,03-10-2018,Movistar Riders,Windigo,Cache,7,16,2,1,6,9,1,7,4046,2327292,60,40,0,2,2
03-10-2018,3DMAX,AVANGAR,2327293,3540,3,Train,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Dust2,03-10-2018,AVANGAR,3DMAX,Cache,16,9,1,2,8,2,8,7,3540,2327293,25,34,2,1,1
03-10-2018,3DMAX,AVANGAR,2327293,3540,3,Train,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Dust2,03-10-2018,AVANGAR,3DMAX,Dust2,16,9,1,1,12,3,4,6,3540,2327293,25,34,2,1,1
03-10-2018,3DMAX,AVANGAR,2327293,3540,3,Train,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Dust2,03-10-2018,AVANGAR,3DMAX,Inferno,14,16,2,2,8,7,6,9,3540,2327293,25,34,2,1,1
03-10-2018,Ambush,unknown,2327313,4109,3,Cache,Train,0.0,Mirage,Dust2,0.0,Overpass,Nuke,03-10-2018,Ambush,unknown,Inferno,16,8,1,2,5,4,11,4,4109,2327313,84,81,2,1,1
03-10-2018,Ambush,unknown,2327313,4109,3,Cache,Train,0.0,Mirage,Dust2,0.0,Overpass,Nuke,03-10-2018,Ambush,unknown,Overpass,16,6,1,1,10,5,6,1,4109,2327313,84,81,2,1,1
03-10-2018,Ambush,unknown,2327313,4109,3,Cache,Train,0.0,Mirage,Dust2,0.0,Overpass,Nuke,03-10-2018,Ambush,unknown,Nuke,14,16,2,2,9,6,5,10,4109,2327313,84,81,2,1,1
03-10-2018,ALTERNATE aTTaX,Imperial,2327260,3540,3,Inferno,Nuke,0.0,Cache,Dust2,0.0,Mirage,Overpass,03-10-2018,ALTERNATE aTTaX,Imperial,Mirage,16,9,1,2,6,4,10,5,3540,2327260,42,29,2,0,1
03-10-2018,ALTERNATE aTTaX,Imperial,2327260,3540,3,Inferno,Nuke,0.0,Cache,Dust2,0.0,Mirage,Overpass,03-10-2018,ALTERNATE aTTaX,Imperial,Overpass,16,10,1,1,7,8,9,2,3540,2327260,42,29,2,0,1
03-10-2018,Ignite,Atlando,2327312,4109,3,Cache,Mirage,0.0,Dust2,Overpass,0.0,Nuke,Train,03-10-2018,Atlando,Ignite,Nuke,14,16,2,2,10,5,4,11,4109,2327312,261,78,1,2,2
03-10-2018,Ignite,Atlando,2327312,4109,3,Cache,Mirage,0.0,Dust2,Overpass,0.0,Nuke,Train,03-10-2018,Atlando,Ignite,Inferno,4,16,2,1,4,11,0,5,4109,2327312,261,78,1,2,2
03-10-2018,Ignite,Atlando,2327312,4109,3,Cache,Mirage,0.0,Dust2,Overpass,0.0,Nuke,Train,03-10-2018,Atlando,Ignite,Train,16,14,1,1,10,5,6,9,4109,2327312,261,78,1,2,2
02-10-2018,CyberZen,Flash,2327243,3950,3,Cache,Dust2,0.0,Nuke,Train,0.0,Inferno,Mirage,02-10-2018,Flash,CyberZen,Overpass,8,16,2,2,2,7,6,9,3950,2327243,74,66,1,2,2
02-10-2018,CyberZen,Flash,2327243,3950,3,Cache,Dust2,0.0,Nuke,Train,0.0,Inferno,Mirage,02-10-2018,Flash,CyberZen,Mirage,16,3,1,1,12,3,4,0,3950,2327243,74,66,1,2,2
02-10-2018,CyberZen,Flash,2327243,3950,3,Cache,Dust2,0.0,Nuke,Train,0.0,Inferno,Mirage,02-10-2018,Flash,CyberZen,Inferno,11,16,2,1,5,10,6,6,3950,2327243,74,66,1,2,2
02-10-2018,Spirit,Space Soldiers,2327254,4046,3,Train,Cache,0.0,Nuke,Inferno,0.0,Overpass,Dust2,02-10-2018,Space Soldiers,Spirit,Dust2,2,16,2,2,0,3,2,13,4046,2327254,22,32,0,2,2
02-10-2018,Spirit,Space Soldiers,2327254,4046,3,Train,Cache,0.0,Nuke,Inferno,0.0,Overpass,Dust2,02-10-2018,Space Soldiers,Spirit,Overpass,5,16,2,2,1,5,4,11,4046,2327254,22,32,0,2,2
02-10-2018,5POWER,ViCi,2327244,3950,3,Nuke,Overpass,0.0,Cache,Dust2,0.0,Inferno,Train,02-10-2018,5POWER,ViCi,Train,3,16,2,2,0,4,3,12,3950,2327244,64,73,0,2,2
02-10-2018,EHOME,CyberZen,2327239,3950,3,Train,Nuke,0.0,Cache,Dust2,0.0,Mirage,Inferno,02-10-2018,CyberZen,EHOME,Mirage,9,16,2,1,7,8,2,8,3950,2327239,66,113,2,1,1
02-10-2018,TeamOne,Grizzlys,2326977,4052,3,Nuke,Dust2,0.0,Cache,Inferno,0.0,Train,Mirage,02-10-2018,TeamOne,Grizzlys,Mirage,16,9,1,1,7,8,9,1,4052,2326977,52,118,2,0,1
02-10-2018,EHOME,CyberZen,2327239,3950,3,Train,Nuke,0.0,Cache,Dust2,0.0,Mirage,Inferno,02-10-2018,CyberZen,EHOME,Inferno,16,10,1,2,5,6,11,4,3950,2327239,66,113,2,1,1
02-10-2018,EHOME,CyberZen,2327239,3950,3,Train,Nuke,0.0,Cache,Dust2,0.0,Mirage,Inferno,02-10-2018,CyberZen,EHOME,Overpass,16,12,1,1,7,8,9,4,3950,2327239,66,113,2,1,1
02-10-2018,AZIO,Mythic,2326978,4052,3,Train,Cache,0.0,Nuke,Mirage,0.0,Overpass,Dust2,02-10-2018,Mythic,AZIO,Overpass,8,16,2,1,7,8,1,8,4052,2326978,70,59,2,1,1
02-10-2018,AZIO,Mythic,2326978,4052,3,Train,Cache,0.0,Nuke,Mirage,0.0,Overpass,Dust2,02-10-2018,Mythic,AZIO,Dust2,16,11,1,2,7,5,9,6,4052,2326978,70,59,2,1,1
02-10-2018,AZIO,Mythic,2326978,4052,3,Train,Cache,0.0,Nuke,Mirage,0.0,Overpass,Dust2,02-10-2018,Mythic,AZIO,Inferno,16,6,1,1,11,4,5,2,4052,2326978,70,59,2,1,1
02-10-2018,TeamOne,Grizzlys,2326977,4052,3,Nuke,Dust2,0.0,Cache,Inferno,0.0,Train,Mirage,02-10-2018,TeamOne,Grizzlys,Train,16,14,1,2,12,3,4,11,4052,2326977,52,118,2,0,1
02-10-2018,MIBR,Bravado,2327031,4074,3,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Cache,Inferno,02-10-2018,Bravado,MIBR,Cache,8,16,2,2,2,7,6,9,4074,2327031,49,5,0,2,2
02-10-2018,MIBR,Bravado,2327031,4074,3,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Cache,Inferno,02-10-2018,Bravado,MIBR,Inferno,5,16,2,2,3,3,2,13,4074,2327031,49,5,0,2,2
02-10-2018,Gorilla Gang,FURIA,2327030,4074,3,Cache,Inferno,0.0,Dust2,Overpass,0.0,Nuke,Train,02-10-2018,Gorilla Gang,FURIA,Nuke,16,13,1,2,8,6,8,7,4074,2327030,65,77,2,0,1
02-10-2018,MIBR,TeamOne,2327010,4074,3,Nuke,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,02-10-2018,MIBR,TeamOne,Inferno,16,5,1,1,12,3,4,2,4074,2327010,5,52,2,0,1
02-10-2018,MIBR,TeamOne,2327010,4074,3,Nuke,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,02-10-2018,MIBR,TeamOne,Train,16,12,1,2,8,5,8,7,4074,2327010,5,52,2,0,1
02-10-2018,HAVU,OpTic,2327257,4073,3,Inferno,Overpass,0.0,Cache,Train,0.0,Dust2,Nuke,02-10-2018,OpTic,HAVU,Nuke,16,9,1,2,3,7,13,2,4073,2327257,24,44,2,0,1
02-10-2018,5POWER,ViCi,2327244,3950,3,Nuke,Overpass,0.0,Cache,Dust2,0.0,Inferno,Train,02-10-2018,5POWER,ViCi,Inferno,12,16,2,2,5,8,7,8,3950,2327244,64,73,0,2,2
02-10-2018,Gorilla Gang,FURIA,2327030,4074,3,Cache,Inferno,0.0,Dust2,Overpass,0.0,Nuke,Train,02-10-2018,Gorilla Gang,FURIA,Train,16,7,1,1,13,2,3,5,4074,2327030,65,77,2,0,1
02-10-2018,HAVU,OpTic,2327257,4073,3,Inferno,Overpass,0.0,Cache,Train,0.0,Dust2,Nuke,02-10-2018,OpTic,HAVU,Dust2,16,4,1,1,11,4,5,0,4073,2327257,24,44,2,0,1
02-10-2018,LDLC,OpTic,2327286,4073,3,Inferno,Train,0.0,Cache,Overpass,0.0,Dust2,Mirage,02-10-2018,OpTic,LDLC,Mirage,16,14,1,1,7,8,9,6,4073,2327286,24,36,2,0,1
02-10-2018,AVANGAR,Vega Squadron,2327259,3540,3,Nuke,Cache,0.0,Overpass,Dust2,0.0,Mirage,Inferno,02-10-2018,AVANGAR,Vega Squadron,Mirage,16,13,1,1,10,5,6,8,3540,2327259,25,19,2,0,1
02-10-2018,AVANGAR,Vega Squadron,2327259,3540,3,Nuke,Cache,0.0,Overpass,Dust2,0.0,Mirage,Inferno,02-10-2018,AVANGAR,Vega Squadron,Inferno,16,6,1,2,4,3,12,3,3540,2327259,25,19,2,0,1
02-10-2018,LDLC,OpTic,2327286,4073,3,Inferno,Train,0.0,Cache,Overpass,0.0,Dust2,Mirage,02-10-2018,OpTic,LDLC,Dust2,16,12,1,2,8,5,8,7,4073,2327286,24,36,2,0,1
02-10-2018,LDLC,North,2327256,4073,3,Inferno,Mirage,0.0,Overpass,Cache,0.0,Nuke,Dust2,02-10-2018,LDLC,North,Dust2,12,16,2,1,5,10,7,6,4073,2327256,36,9,0,2,2
02-10-2018,Kinguin,Fragsters,2327258,3540,3,Inferno,Mirage,0.0,Overpass,Nuke,0.0,Cache,Train,02-10-2018,Kinguin,Fragsters,Train,16,13,1,2,6,8,10,5,3540,2327258,17,31,2,0,1
02-10-2018,Kinguin,Fragsters,2327258,3540,3,Inferno,Mirage,0.0,Overpass,Nuke,0.0,Cache,Train,02-10-2018,Kinguin,Fragsters,Cache,16,12,1,2,8,5,8,7,3540,2327258,17,31,2,0,1
02-10-2018,PACT,x-kom,2327282,4107,3,Dust2,Mirage,0.0,Nuke,Inferno,0.0,Train,Cache,02-10-2018,x-kom,PACT,Cache,3,16,2,2,1,3,2,13,4107,2327282,87,50,0,2,2
02-10-2018,PACT,x-kom,2327282,4107,3,Dust2,Mirage,0.0,Nuke,Inferno,0.0,Train,Cache,02-10-2018,x-kom,PACT,Train,3,16,2,1,3,12,0,4,4107,2327282,87,50,0,2,2
02-10-2018,LDLC,North,2327256,4073,3,Inferno,Mirage,0.0,Overpass,Cache,0.0,Nuke,Dust2,02-10-2018,LDLC,North,Nuke,11,16,2,1,9,6,2,10,4073,2327256,36,9,0,2,2
01-10-2018,Jaguar,Vault,2327106,4048,3,Overpass,Train,0.0,Dust2,Nuke,0.0,Mirage,Inferno,01-10-2018,Vault,Jaguar,Inferno,16,11,1,2,8,4,8,7,4048,2327106,144,197,2,0,1
01-10-2018,Jaguar,Vault,2327106,4048,3,Overpass,Train,0.0,Dust2,Nuke,0.0,Mirage,Inferno,01-10-2018,Vault,Jaguar,Mirage,16,9,1,1,9,6,7,3,4048,2327106,144,197,2,0,1
01-10-2018,Isurus,W7M,2327097,4035,3,Cache,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,01-10-2018,Isurus,W7M,Train,16,12,1,2,5,8,11,4,4035,2327097,108,118,2,1,1
01-10-2018,Isurus,W7M,2327097,4035,3,Cache,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,01-10-2018,Isurus,W7M,Inferno,13,16,2,1,6,9,7,7,4035,2327097,108,118,2,1,1
01-10-2018,Gorilla Gang,TeamOne,2327094,4097,3,Overpass,Cache,0.0,Nuke,Mirage,0.0,Inferno,Dust2,01-10-2018,Gorilla Gang,TeamOne,Inferno,4,16,2,2,3,2,1,14,4097,2327094,57,50,1,2,2
01-10-2018,Isurus,W7M,2327097,4035,3,Cache,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,01-10-2018,Isurus,W7M,Nuke,16,12,1,1,9,6,7,6,4035,2327097,108,118,2,1,1
01-10-2018,Ghost,Bravado,2327095,4097,3,Dust2,Cache,0.0,Overpass,Nuke,0.0,Mirage,Inferno,01-10-2018,Bravado,Ghost,Mirage,16,12,1,2,7,6,9,6,4097,2327095,64,22,2,0,1
01-10-2018,Ghost,Bravado,2327095,4097,3,Dust2,Cache,0.0,Overpass,Nuke,0.0,Mirage,Inferno,01-10-2018,Bravado,Ghost,Inferno,16,12,1,1,5,10,11,2,4097,2327095,64,22,2,0,1
01-10-2018,Gorilla Gang,TeamOne,2327094,4097,3,Overpass,Cache,0.0,Nuke,Mirage,0.0,Inferno,Dust2,01-10-2018,Gorilla Gang,TeamOne,Dust2,16,11,1,1,11,4,5,7,4097,2327094,57,50,1,2,2
01-10-2018,Gorilla Gang,TeamOne,2327094,4097,3,Overpass,Cache,0.0,Nuke,Mirage,0.0,Inferno,Dust2,01-10-2018,Gorilla Gang,TeamOne,Train,5,16,2,1,4,11,1,5,4097,2327094,57,50,1,2,2
01-10-2018,Wild,Imperial,2327096,4035,3,Overpass,Train,0.0,Nuke,Dust2,0.0,Cache,Mirage,01-10-2018,Imperial,Wild,Cache,16,11,1,1,6,9,10,2,4035,2327096,174,94,1,2,2
01-10-2018,Wild,Imperial,2327096,4035,3,Overpass,Train,0.0,Nuke,Dust2,0.0,Cache,Mirage,01-10-2018,Imperial,Wild,Mirage,12,16,2,2,5,8,7,8,4035,2327096,174,94,1,2,2
01-10-2018,Wild,Imperial,2327096,4035,3,Overpass,Train,0.0,Nuke,Dust2,0.0,Cache,Mirage,01-10-2018,Imperial,Wild,Inferno,9,16,2,1,3,12,6,4,4035,2327096,174,94,1,2,2
01-10-2018,Space Soldiers,OpTic,2327020,4073,3,Nuke,Train,0.0,Cache,Dust2,0.0,Inferno,Overpass,01-10-2018,OpTic,Space Soldiers,Overpass,16,13,1,2,5,9,11,4,4073,2327020,24,39,2,0,1
01-10-2018,Space Soldiers,OpTic,2327020,4073,3,Nuke,Train,0.0,Cache,Dust2,0.0,Inferno,Overpass,01-10-2018,OpTic,Space Soldiers,Inferno,16,6,1,2,5,2,11,4,4073,2327020,24,39,2,0,1
01-10-2018,Spirit,pro100,2327206,4095,3,Train,Cache,0.0,Dust2,Overpass,0.0,Nuke,Mirage,01-10-2018,Spirit,pro100,Inferno,6,16,2,2,1,6,5,10,4095,2327206,34,48,1,2,2
01-10-2018,Endpoint,Sharks,2327172,4051,3,Nuke,Train,0.0,Overpass,Dust2,0.0,Mirage,Cache,01-10-2018,Sharks,Endpoint,Mirage,10,16,2,1,5,10,5,6,4051,2327172,51,53,2,1,1
01-10-2018,Endpoint,Sharks,2327172,4051,3,Nuke,Train,0.0,Overpass,Dust2,0.0,Mirage,Cache,01-10-2018,Sharks,Endpoint,Cache,16,10,1,2,6,5,10,5,4051,2327172,51,53,2,1,1
01-10-2018,Endpoint,Sharks,2327172,4051,3,Nuke,Train,0.0,Overpass,Dust2,0.0,Mirage,Cache,01-10-2018,Sharks,Endpoint,Inferno,16,13,1,1,9,6,7,7,4051,2327172,51,53,2,1,1
01-10-2018,AGO,3DMAX,2327228,3540,3,Nuke,Cache,0.0,Train,Overpass,0.0,Mirage,Inferno,01-10-2018,AGO,3DMAX,Mirage,16,19,2,2,12,3,3,12,3540,2327228,23,34,0,2,2
01-10-2018,AGO,3DMAX,2327228,3540,3,Nuke,Cache,0.0,Train,Overpass,0.0,Mirage,Inferno,01-10-2018,AGO,3DMAX,Inferno,14,16,2,1,12,3,2,13,3540,2327228,23,34,0,2,2
01-10-2018,fnatic Academy,unknown,2327227,3946,3,Dust2,Nuke,0.0,Mirage,Cache,0.0,Train,Overpass,01-10-2018,unknown,fnatic Academy,Train,16,11,1,2,6,6,10,5,3946,2327227,81,72,2,0,1
01-10-2018,fnatic Academy,unknown,2327227,3946,3,Dust2,Nuke,0.0,Mirage,Cache,0.0,Train,Overpass,01-10-2018,unknown,fnatic Academy,Overpass,16,11,1,2,11,1,5,10,3946,2327227,81,72,2,0,1
01-10-2018,Virtus.pro,Red Reserve,2327179,4046,3,Overpass,Inferno,0.0,Nuke,Train,0.0,Mirage,Cache,01-10-2018,Virtus.pro,Red Reserve,Mirage,9,16,2,2,3,7,6,9,4046,2327179,27,38,0,2,2
01-10-2018,Bpro,Nexus,2327173,4051,3,Inferno,Cache,0.0,Dust2,Nuke,0.0,Overpass,Mirage,01-10-2018,Nexus,Bpro,Overpass,5,16,2,1,5,10,0,6,4051,2327173,56,55,0,2,2
01-10-2018,Bpro,Nexus,2327173,4051,3,Inferno,Cache,0.0,Dust2,Nuke,0.0,Overpass,Mirage,01-10-2018,Nexus,Bpro,Mirage,12,16,2,2,4,9,8,7,4051,2327173,56,55,0,2,2
01-10-2018,Spirit,pro100,2327206,4095,3,Train,Cache,0.0,Dust2,Overpass,0.0,Nuke,Mirage,01-10-2018,Spirit,pro100,Nuke,16,2,1,2,3,0,13,2,4095,2327206,34,48,1,2,2
